"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__registers_per_thread","register/thread","42",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","8,192",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__waves_per_multiprocessor","","0.25",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","lts__t_bytes.sum","byte","16,853,632",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","260,040.25",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,038,752",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__maximum_warps_per_active_cycle_pct","%","66.67",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","2.42",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","64.64",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","smsp__inst_executed.sum","inst","238,256",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Block Size","","1,024",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Grid Size","","1",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Registers Per Thread","register/thread","42",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Shared Memory Configuration Size","byte","16,384",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Static Shared Memory Per Block","byte/block","8,192",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# SMs","SM","4",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Stack Size","","512",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Threads","thread","1,024",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# TPCs","","2",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Enabled TPC IDs","","all",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Uses Green Context","","0",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Waves Per SM","","0.25",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 1 block, which is less than the GPU's 4 multiprocessors. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","75"
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","1",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","1",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Warps","block","1",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Active Warps per SM","warp","32",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Occupancy","%","66.67",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Occupancy","%","64.64",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Active Warps Per SM","warp","31.03",
"0","370317","gpu-e5293633ad869b15","127.0.0.1","belief_update","3","21","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","","","","TheoreticalOccupancy","OPT","The 8.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (66.7%) is limited by the number of required registers, and the number of warps within each block.","local","33.33"
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes.sum","","n/a",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","gpu__time_duration.sum","ns","3,589,024",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_bytes.sum","byte","29,394,944",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","656,192",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__block_size","","1,024",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__grid_size","","1",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__occupancy_limit_blocks","block","16",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__occupancy_limit_registers","block","1",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__occupancy_limit_shared_mem","block","1",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__occupancy_limit_warps","block","1",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__registers_per_thread","register/thread","40",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","8,192",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__waves_per_multiprocessor","","0.25",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","lts__t_bytes.sum","byte","20,950,592",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","274,013.25",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,094,761",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__maximum_warps_per_active_cycle_pct","%","66.67",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","2.00",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","62.80",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","smsp__inst_executed.sum","inst","350,528",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Block Size","","1,024",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Grid Size","","1",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Registers Per Thread","register/thread","40",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Shared Memory Configuration Size","byte","16,384",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Static Shared Memory Per Block","byte/block","8,192",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# SMs","SM","4",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Stack Size","","512",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Threads","thread","1,024",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# TPCs","","2",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Enabled TPC IDs","","all",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Uses Green Context","","0",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Waves Per SM","","0.25",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 1 block, which is less than the GPU's 4 multiprocessors. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","75"
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","1",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","1",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Warps","block","1",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Active Warps per SM","warp","32",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Occupancy","%","66.67",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Occupancy","%","62.80",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Active Warps Per SM","warp","30.15",
"1","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","","","","TheoreticalOccupancy","OPT","The 8.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (66.7%) is limited by the number of required registers, and the number of warps within each block.","local","33.33"
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes.sum","","n/a",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","gpu__time_duration.sum","ns","3,595,392",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_bytes.sum","byte","29,394,944",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","656,192",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__block_size","","1,024",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__grid_size","","1",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__occupancy_limit_blocks","block","16",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__occupancy_limit_registers","block","1",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__occupancy_limit_shared_mem","block","1",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__occupancy_limit_warps","block","1",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__registers_per_thread","register/thread","40",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","8,192",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","launch__waves_per_multiprocessor","","0.25",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","lts__t_bytes.sum","byte","20,950,560",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","274,493.75",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,092,781",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__maximum_warps_per_active_cycle_pct","%","66.67",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","2.01",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","62.75",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Command line profiler metrics","smsp__inst_executed.sum","inst","350,528",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Block Size","","1,024",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Grid Size","","1",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Registers Per Thread","register/thread","40",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Shared Memory Configuration Size","byte","16,384",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Static Shared Memory Per Block","byte/block","8,192",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# SMs","SM","4",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Stack Size","","512",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Threads","thread","1,024",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","# TPCs","","2",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Enabled TPC IDs","","all",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Uses Green Context","","0",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Launch Statistics","Waves Per SM","","0.25",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","The grid for this launch is configured to execute only 1 block, which is less than the GPU's 4 multiprocessors. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","75"
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","1",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","1",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Block Limit Warps","block","1",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Active Warps per SM","warp","32",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Theoretical Occupancy","%","66.67",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Occupancy","%","62.75",
"2","370317","gpu-e5293633ad869b15","127.0.0.1","cognition_update","4","28","(1024, 1, 1)","(1, 1, 1)","0","8.7","Occupancy","Achieved Active Warps Per SM","warp","30.12",
